"","happ1_emot_hap","happ1_emot_sat","happ1_emot_enj","happ1_emot_ala","happ1_emot_sca","happ1_emot_fea","happ1_emot_irr","happ1_emot_agg","happ1_emot_ann","happ1_supp_dif","happ1_supp_con","happ2_emot_hap","happ2_emot_sat","happ2_emot_enj","happ2_emot_ala","happ2_emot_sca","happ2_emot_fea","happ2_emot_irr","happ2_emot_agg","happ2_emot_ann","happ2_supp_dif","happ2_supp_con","angr1_emot_hap","angr1_emot_sat","angr1_emot_enj","angr1_emot_ala","angr1_emot_sca","angr1_emot_fea","angr1_emot_irr","angr1_emot_agg","angr1_emot_ann","angr1_supp_dif","angr1_supp_con","angr2_emot_hap","angr2_emot_sat","angr2_emot_enj","angr2_emot_ala","angr2_emot_sca","angr2_emot_fea","angr2_emot_irr","angr2_emot_agg","angr2_emot_ann","angr2_supp_dif","angr2_supp_con","neut1_emot_hap","neut1_emot_sat","neut1_emot_enj","neut1_emot_ala","neut1_emot_sca","neut1_emot_fea","neut1_emot_irr","neut1_emot_agg","neut1_emot_ann","neut1_supp_dif","neut1_supp_con","neut2_emot_hap","neut2_emot_sat","neut2_emot_enj","neut2_emot_ala","neut2_emot_sca","neut2_emot_fea","neut2_emot_irr","neut2_emot_agg","neut2_emot_ann","neut2_supp_dif","neut2_supp_con","indiv_gend_var","indiv_agee_var","indiv_maia_001","indiv_maia_002","indiv_maia_003","indiv_maia_004","indiv_maia_005","indiv_maia_006","indiv_maia_007","indiv_maia_008","indiv_maia_009","indiv_maia_010","indiv_maia_011","indiv_maia_012","indiv_maia_013","indiv_maia_014","indiv_maia_015","indiv_maia_016","indiv_maia_017","indiv_maia_018","indiv_maia_019","indiv_maia_020","indiv_maia_021","indiv_maia_022","indiv_maia_023","indiv_maia_024","indiv_maia_025","indiv_maia_026","indiv_maia_027","indiv_maia_028","indiv_maia_029","indiv_maia_030","indiv_maia_031","indiv_maia_032","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block1.order","block2.order","exper_note_var","happ1.happy","happ1.anger","angr1.happy","angr1.anger","neut1.happy","neut1.anger","happ2.happy","happ2.anger","angr2.happy","angr2.anger","neut2.happy","neut2.anger"
"99",1,0,1,0,0,0,0,1,1,1,3,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,1,3,4,0,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,18,1,3,3,5,1,4,5,2,2,4,4,4,3,4,3,3,3,5,2,2,3,3,3,3,4,4,2,2,3,3,3,3,"rev",199,"pos",2,0,1,0,"Happy1|Neutral1|Anger1","Happy2|Neutral2|Anger2","part DISAGREED with hyp. 
reason being insincere emotions on exp.
""you can also fake a smile""
",0.666666666666667,0.666666666666667,0,1,0,0,0.666666666666667,0.333333333333333,0,1,0.333333333333333,0.333333333333333
"100",0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,4,1,18,4,4,4,4,3,4,5,3,3,2,2,2,2,3,2,3,3,4,4,4,4,5,2,3,3,3,4,2,4,3,4,4,"rev",200,"neg",1,2,0,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","part didn't talk mmuch. 
agreed with hypothesis was unsure how much though. 
",0,0,0,0,0,0,0,0,0,0,0,0
"101",3,3,2,1,0,0,1,1,0,2,4,3,1,1,0,0,0,0,1,0,1,4,1,1,0,0,0,0,1,1,2,1,4,0,1,0,0,0,0,4,2,2,1,3,1,1,1,0,0,0,0,0,1,1,6,2,2,1,0,0,0,0,0,0,1,4,1,18,5,4,2,4,3,4,4,4,3,2,2,3,2,2,3,3,4,4,5,5,5,2,2,4,4,4,3,2,5,5,5,5,"rev",201,"neu",1,NA,0,0,"Neutral1|Anger1|Happy1","Neutral2|Happy2|Anger2","didnt expect GSR to be infl. by any aspect. seemed a little skeptic about GSR.

made connect slightly to emotion before explanation",2.66666666666667,0.666666666666667,0.666666666666667,1.33333333333333,1,0.333333333333333,1.66666666666667,0.333333333333333,0.333333333333333,2.66666666666667,1.66666666666667,0
"102",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,18,4,5,4,4,4,4,5,3,2,3,4,4,4,3,3,4,3,2,3,3,4,3,3,3,4,4,2,3,4,3,4,5,"JOB",202,"pos",2,2,1,0,"Neutral1|Anger1|Happy1","Happy2|Neutral2|Anger2","Pt completed all facial expression trials. Pt zoned out for some of the debriefing and needed re-prompting. Pt did not think facial movements influenced GSR, and seemed somewhat surprised about reveal of study, as well as the recording. Pt states she is ""paranoid"" regarding being watched by webcams, but did not necessarily expect it outside of that ""paranoia."" Pt feels like hypothesis would be more valid if not done via computer screen, and done in real life. Pt stated she felt she really only got a reaction from the scowling trial, and not the neutral or happy trials.",0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
"103",1,2,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,18,3,3,3,4,3,3,4,3,2,3,2,3,3,4,3,3,3,3,2,2,4,4,2,3,2,3,2,2,2,4,4,4,"JOB",203,"neg",3,4,2,0,"Happy1|Anger1|Neutral1","Anger2|Neutral2|Happy2","Pt was told negative demand hypothesis, and in debriefing had suspicions about what we were studying because she had already had her own opinion on the facial feedback hypothesis. Pt believes facial expressions do impact emotion, and seemed surprised regarding GSR reveal. Pt believed she was being recorded following the trials because there would be no other way for us to know whether or not she completed those trials",1.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0
"104",0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,3,2,51,4,4,4,4,3,2,2,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,"TKA",204,"neu",2,0,2,0,"Happy1|Neutral1|Anger1","Happy2|Neutral2|Anger2","The participant kind of guessed that the GSR reading was a deception. He also was skeptical about the fake audio recorder I brought. He also didn't think that facial expressions causes any emotions. ",0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0,0,0.333333333333333,0
"105",0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0,0,1,0,1,1,7,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,1,18,2,4,3,4,3,4,4,3,4,3,3,3,3,3,3,4,4,3,3,4,5,5,3,3,3,3,3,3,4,3,3,4,"TKA",205,"neg",2,3,0,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","The participant said that in general her facial movements don't affect her emotions but sometimes it does based on the situation. She said that the hypothesis didn't really affect her. ",0,0,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0
"106",2,2,2,0,0,0,0,0,0,1,7,5,4,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,2,2,2,1,7,0,0,0,0,1,0,4,2,4,1,7,0,0,0,0,0,0,1,2,1,1,7,0,0,0,0,0,0,2,3,4,1,7,1,18,5,5,5,5,4,3,5,2,4,4,5,3,3,5,4,4,5,5,5,5,5,4,5,5,3,5,4,2,3,2,3,5,"MAM",206,"neu",1,2,0,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","Has done a lot of other studies, and so expected deception - she was able to guess that the GSR readings were fake before I even told her, and expected that from the beginning. However, she did not expect he video recording at all!",2,0,0,2,0,1.33333333333333,4,0,0,3.33333333333333,0,3
"107",6,2,5,0,0,0,0,0,0,1,6,4,4,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,6,4,1,5,0,0,0,0,0,0,3,5,3,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,1,5,1,18,4,5,3,5,3,3,3,4,5,2,5,3,4,4,3,3,4,5,4,5,4,5,2,4,4,4,3,2,2,3,4,3,"MAM",207,"neu",1,1,0,1,"Anger1|Neutral1|Happy1","Anger2|Neutral2|Happy2","Had heard about the study, but no details - her friend had done it this morning, and she told her, ""You'll have to see for yourself."" Had an inkling that maybe she was being recorded, but it was a complete surprise to her at the end. Mouse issues? She kept shaking the mouse, and it kept appearing on my monitor. I think it keeps disappearing when stationary for too long...",4.33333333333333,0,0,4,0,0,4.33333333333333,0,0,3.66666666666667,0,0.333333333333333
"108",0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,1,4,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,19,5,5,5,5,1,4,5,3,4,3,3,5,1,3,3,3,4,4,5,5,2,2,2,2,2,2,5,4,5,5,5,5,"KLP",208,"pos",4,3,0,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","n/a",0,0.666666666666667,0,2,0,0.666666666666667,0.333333333333333,0.333333333333333,0,1.66666666666667,0,0.666666666666667
"109",3,1,3,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,0,0,1,6,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,1,1,4,1,19,4,4,2,4,2,4,5,2,3,4,2,2,5,2,4,4,3,2,2,5,5,4,2,2,4,3,5,2,3,5,5,5,"KLP",209,"neu",4,3,0,0,"Anger1|Neutral1|Happy1","Happy2|Neutral2|Anger2","was in no demand and guessed everything right perfectly so naturally im quite a deal bit skeptical that she in fact was told nothing of the study before she came in today",2.33333333333333,0,1,0,0,0.333333333333333,1,0,1,0,0,0.666666666666667
"110",4,3,4,4,0,0,0,0,0,1,6,2,2,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,1,4,1,7,0,0,0,0,0,0,5,5,4,2,6,0,0,0,0,0,2,0,1,0,1,6,1,5,3,0,0,0,0,0,0,1,5,1,19,5,5,5,4,2,3,5,3,4,3,5,5,5,5,2,2,5,5,5,5,5,5,2,5,5,5,3,2,2,5,5,5,"TSS",211,"neu",2,4,0,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Participant correctly realized they were in the no demand group, but had former awareness of facial feedback hypothesis independent of study.",3.66666666666667,0,0,2.66666666666667,0,0.333333333333333,2,0,0,4.66666666666667,3,0
"111",0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,2,2,1,2,3,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,2,2,19,2,4,2,3,1,1,3,2,2,3,4,2,3,4,4,3,4,3,2,3,4,2,3,4,5,5,2,3,1,3,3,3,"CBV",212,"neg",3,1,0,0,"Happy1|Anger1|Neutral1","Neutral2|Happy2|Anger2","Participant remembered what I told him at the beginning and was unaware of being recorded. ",0,0.666666666666667,0,0.333333333333333,0,0,0,1.66666666666667,0,1,0.333333333333333,0
"112",1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,1,18,3,4,3,4,1,3,3,3,2,4,3,2,3,3,2,2,2,3,2,3,3,2,2,2,3,3,2,1,2,2,2,2,"CBV",213,"neg",3,0,0,0,"Neutral1|Anger1|Happy1","Neutral2|Anger2|Happy2","Participant remembered that she was in the negative condition. However, she believed strongly that facial expressions do affect emotions. She said she has been told her whole life that they do affect emotions so she just didn't believe us. ",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
"113",1,1,1,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,2,2,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,18,4,4,4,4,2,3,5,3,3,2,2,3,2,2,3,3,3,4,4,4,4,4,3,4,3,3,2,3,3,4,4,4,"TSS",214,"neg",4,4,0,0,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","Participant figured out their group after some leading questions. Still believed the FF hypothesis though.",1,0.333333333333333,0,0,0.666666666666667,0,1,0,0,1,0,0
"114",1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,1,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,18,5,5,5,3,1,2,4,3,4,3,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,3,4,5,5,5,"GEO",215,"neg",1,2,1,0,"Neutral1|Anger1|Happy1","Anger2|Happy2|Neutral2","She seemed very confused throughout the experiment based on what the computer and what I was asking her. She barely performed a smile and instead of scowling, she raised her eyebrows over and over again. She was also wearing glasses. During the debriefing, she contradicted herself. She thought a smile would influence the GSR and didn't think she was posing any other facial expression than a smile. She said that when she posed the smile, she felt happier. However, when I brought up our hypothesis she remembered it and agreed with it. I asked her to elaborate because she had just said she felt happier when smiling and then she seemed confused again. It seemed like she was changing her answer once I brought up the hypothesis. She said that she was more worried about the GSR ratings than feeling emotions. She also thought she was in the control group. ",0.333333333333333,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,20,4,5,5,4,4,3,4,3,3,3,4,3,4,4,3,3,4,4,4,4,4,5,4,5,5,4,3,2,3,3,4,3,"CBV",216,"pos",2,2,0,0,"Neutral1|Happy1|Anger1","Happy2|Anger2|Neutral2","Participant was not really listening at beginning of study. He did not remember the hypothesis. He thinks that expressions do affect emotions in the real world, but not in a lab setting. ",0,0,0,0.333333333333333,0,0,1,0,0,0,0,0
"116",0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,18,5,5,5,5,4,4,4,2,3,4,4,4,2,4,4,2,5,5,4,4,5,5,2,4,4,3,1,1,1,1,4,4,"CBV",217,"pos",4,3,2,0,"Neutral1|Happy1|Anger1","Neutral2|Anger2|Happy2","Participant remembered her condition. She thinks that expressions do affect emotions to an extent, but that that affect is limited to short term feelings. So if someone smiles, they might feel happy for a little bit but it won't last long. She was not surprised at our actual hypothesis and said she even thought about it being a possibility while she was doing the study. She thought about there maybe being a camera before she began the study. ",0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0
"117",5,4,5,0,1,0,0,0,0,1,3,4,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,2,3,3,0,0,0,0,0,0,2,1,1,4,3,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,2,1,18,3,4,3,3,4,4,4,3,3,4,2,2,5,5,5,4,2,2,5,4,3,4,3,3,5,5,2,1,2,3,3,5,"rev",218,"pos",3,4,1,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","agreed with hyp
 was familiar with facial expression effect from class
a little aware of recording",4.66666666666667,0,0,1.66666666666667,0.333333333333333,0.333333333333333,3.66666666666667,0,0,1.33333333333333,0,0.333333333333333
"118",0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,6,2,19,4,4,4,5,3,2,4,3,2,2,3,4,5,4,4,3,4,4,2,5,5,5,3,2,2,1,2,1,1,5,5,5,"GEO",219,"neu",2,0,3,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","He performed the facial expressions. He was chewing gum. He thought that doing the expressions a second time made him annoyed and irritated, but  he didn't feel any emotions when actually posing a smile or frown. He didn't realize that he was the control group, he thought he was the positive demand based off of his own expectations of the experiment. ",0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
"119",1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,1,18,4,4,2,5,2,4,4,3,4,4,4,5,4,4,3,4,3,4,3,5,5,4,2,4,2,2,3,2,3,3,4,3,"BAF",220,"pos",4,2,0,0,"Neutral1|Happy1|Anger1","Neutral2|Anger2|Happy2","remembered hypothesis, 
thought facial expressions might affect mood over time
knew assigned group",0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0
"120",0,2,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,1,1,18,4,5,2,5,4,3,4,5,4,2,3,3,4,5,3,4,4,2,4,5,5,4,2,3,4,3,3,2,4,5,5,5,"TKA",221,"neg",0,0,0,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","The participant said her facial expressions does not affect her emotions.",0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667
"121",1,1,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,4,1,19,4,5,4,3,2,1,2,3,2,4,2,3,3,4,3,3,3,4,4,5,4,4,3,4,5,4,4,2,5,3,3,4,"TKA",222,"pos",2,4,0,0,"Anger1|Happy1|Neutral1","Neutral2|Happy2|Anger2","The participant said that her facial expressions influenced her emotions. Positive condition hypothesis might have influenced her. ",0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0
"122",1,0,1,0,0,0,0,0,0,1,4,1,1,1,0,0,0,1,0,1,1,4,0,0,0,1,0,0,1,1,3,2,4,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,4,2,21,3,3,4,3,3,3,4,3,3,4,3,3,2,2,3,2,3,4,3,3,2,3,3,4,4,4,3,4,3,3,4,3,"TKA",223,"neg",3,3,0,0,"Anger1|Neutral1|Happy1","Anger2|Neutral2|Happy2","Even-though the participant was in negative condition hypothesis he still believed that facial expression influences his emotions. ",0.666666666666667,0,0,1.66666666666667,0,0.666666666666667,1,0.666666666666667,0,0.666666666666667,0,0
"123",1,1,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,2,18,2,5,2,3,2,2,5,2,2,4,4,2,2,4,3,3,4,4,3,4,2,2,2,4,3,2,2,1,3,5,5,4,"TSS",225,"pos",4,2,0,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","Participant correctly guessed study's purpose",1,0,0,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0
"124",1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,19,5,5,5,4,2,4,5,3,5,2,4,4,5,4,4,2,4,5,5,5,5,5,2,5,4,4,5,2,4,5,5,5,"TSS",226,"neu",1,3,1,0,"Neutral1|Anger1|Happy1","Neutral2|Anger2|Happy2","Correctly guessed condition group",1,0,0,1,0,0,0.666666666666667,0,0,1,0,0
"125",3,0,2,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,18,3,3,2,5,2,2,3,2,1,4,4,3,3,3,3,2,3,2,4,3,5,5,3,2,2,2,3,3,2,4,4,4,"KLP",227,"neu",2,0,0,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","she said that throughout the experiment posing facial expressions had no impact on her emotions but she said that after each posed facial expression when asked did she feel any type of emotion responded with the corresponding emotion even though she didn't feel that way. for example after posing a happy face she said she didn't feel any happier yet she responded that the face made her happy. she did this for all subsequent responses. therefore the answers to her responses are false because she actually felt no emotion and only responded in the way she thought we wanted her to respond",1.66666666666667,0,0,0.333333333333333,0,0,1,0,0,0.333333333333333,0,0
"126",4,4,5,0,0,0,0,0,0,1,4,2,5,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,4,1,7,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,2,0,1,6,2,18,5,5,5,5,5,2,4,2,2,4,4,4,5,4,4,5,5,4,5,2,4,4,3,4,5,5,5,2,4,4,5,5,"KLP",228,"neu",1,3,0,0,"Neutral1|Happy1|Anger1","Neutral2|Anger2|Happy2","n/a",4.33333333333333,0,0,0,3.33333333333333,0,3.33333333333333,0,0,2.66666666666667,0,1.33333333333333
"127",3,5,5,0,0,0,0,0,0,1,2,5,5,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,2,3,3,3,2,2,2,0,0,0,0,3,3,3,3,3,1,4,0,0,0,0,0,0,3,0,3,1,1,1,20,4,4,4,4,2,3,4,3,4,4,4,4,5,4,3,4,3,4,5,5,5,5,3,3,4,4,4,3,4,3,4,4,"MAM",229,"neu",0,2,1,0,"Anger1|Neutral1|Happy1","Anger2|Neutral2|Happy2","Had to reword the question about surprise and expectations - still not sure if she got it completely, but she tried her best. ",4.33333333333333,0,0,0.333333333333333,0,3,5,0,0,2.66666666666667,0,2
"128",2,0,1,0,0,0,0,0,0,1,6,1,1,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,2,18,3,3,4,3,4,4,4,3,4,3,4,2,3,4,4,3,3,3,5,4,5,4,5,4,5,5,4,3,5,5,5,4,"JOB",230,"neu",0,2,2,0,"Neutral1|Happy1|Anger1","Anger2|Neutral2|Happy2","Pt completed facial trials, but was difficult to tell if pt completed the anger trials. ""I don't know what to think of it,"" was pt's response to explanation of facial feedback hypothesis. Pt was in the no demand condition, and was not able to determine which group he was in. Pt did not know he was being recorded, but had a feeling he was being watched. Pt was under impression for duration of study that it was about GSR readings, especially a.e.b. his consistent looks toward GSR sensor throughout the video",1,0,0,1,0,0,0.666666666666667,0.666666666666667,0,1,0,0
"129",1,1,1,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,2,4,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,1,19,4,5,3,4,4,4,5,4,3,4,4,3,3,4,4,3,4,4,3,4,5,3,4,4,4,5,3,3,3,4,4,4,"JOB",231,"pos",2,4,2,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","Pt completed all facial experiment trials. Pt states she was here for the psych credit, so answers may not be the best quality answers. Pt was confused by GSR questions. Pt had suspicions of being recorded throughout the experiment. Pt believes in facial feedback hypothesis, but only when looking at faces for long durations.",1,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0,0,0.666666666666667,0,0
"130",0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,18,3,3,3,2,2,2,3,3,2,4,4,4,2,3,3,3,3,4,4,4,5,5,3,3,5,5,2,2,1,2,3,3,"rev",232,"neu",1,3,1,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","part caught on to emotion a bit early in debriefing. 
""If I make a frowning face, like I def wn't be happy""
believed face exp inf emotion which inf GSR

after explaining, he said emotion is not mandated by expression",0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,1,0,0
"131",4,3,3,0,0,0,0,0,0,1,4,3,2,2,0,0,0,0,0,0,2,3,1,2,1,0,0,0,1,0,0,1,4,1,1,2,0,0,0,0,2,0,1,4,1,2,0,0,1,0,0,0,0,1,6,1,4,3,0,0,0,2,0,0,1,3,2,18,3,4,4,3,2,1,3,4,3,3,2,2,2,3,4,3,4,3,2,5,5,4,3,4,5,5,4,2,3,4,4,5,"rev",233,"neg",2,3,1,0,"Neutral1|Happy1|Anger1","Happy2|Anger2|Neutral2","disagreed with hyp
""expressions somewhat inf emotion""

very focussed on GSR ",3.33333333333333,0,1.33333333333333,0.333333333333333,1,0,2.33333333333333,0,1.33333333333333,0.666666666666667,2.66666666666667,0.666666666666667
"132",1,1,1,0,0,0,0,0,0,2,5,2,3,2,0,0,0,0,0,0,1,6,2,3,1,0,0,0,0,0,0,2,4,3,3,1,0,0,0,0,0,0,1,6,1,3,1,1,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,1,6,2,18,2,3,5,5,2,3,2,4,1,3,3,5,5,5,5,5,5,4,4,4,5,4,4,2,3,3,2,1,2,2,2,3,"GEO",234,"pos",2,3,3,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","He did all of the facial expressions and then laughed to himself after each one. He was wearing glasses. He got up in the middle to use the bathroom. He thought that the facial expressions would influence the GSR, but only thought the experiment was funny - no other emotions. He remembered the hypothesis and agreed with it. ",1,0,2,0,1.66666666666667,0,2.33333333333333,0,2.33333333333333,0,0.666666666666667,0
