StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,intro_text_tme_First Click,intro_text_tme_Last Click,intro_text_tme_Page Submit,intro_text_tme_Click Count,intro_hypo_tme_First Click,intro_hypo_tme_Last Click,intro_hypo_tme_Page Submit,intro_hypo_tme_Click Count,happ1_desc_tme_First Click,happ1_desc_tme_Last Click,happ1_desc_tme_Page Submit,happ1_desc_tme_Click Count,happ1_perf_tme_First Click,happ1_perf_tme_Last Click,happ1_perf_tme_Page Submit,happ1_perf_tme_Click Count,happ1_emot_hap,happ1_emot_sat,happ1_emot_enj,happ1_emot_ala,happ1_emot_sca,happ1_emot_fea,happ1_emot_irr,happ1_emot_agg,happ1_emot_ann,happ1_emot_DO,happ1_supp_dif,happ1_supp_con,angr1_desc_tme_First Click,angr1_desc_tme_Last Click,angr1_desc_tme_Page Submit,angr1_desc_tme_Click Count,angr1_perf_tme_First Click,angr1_perf_tme_Last Click,angr1_perf_tme_Page Submit,angr1_perf_tme_Click Count,angr1_emot_hap,angr1_emot_sat,angr1_emot_enj,angr1_emot_ala,angr1_emot_sca,angr1_emot_fea,angr1_emot_irr,angr1_emot_agg,angr1_emot_ann,angr1_emot_DO,angr1_supp_dif,angr1_supp_con,neut1_desc_tme_First Click,neut1_desc_tme_Last Click,neut1_desc_tme_Page Submit,neut1_desc_tme_Click Count,neut1_perf_tme_First Click,neut1_perf_tme_Last Click,neut1_perf_tme_Page Submit,neut1_perf_tme_Click Count,neut1_emot_hap,neut1_emot_sat,neut1_emot_enj,neut1_emot_ala,neut1_emot_sca,neut1_emot_fea,neut1_emot_irr,neut1_emot_agg,neut1_emot_ann,neut1_emot_DO,neut1_supp_dif,neut1_supp_con,happ2_desc_tme_First Click,happ2_desc_tme_Last Click,happ2_desc_tme_Page Submit,happ2_desc_tme_Click Count,happ2_perf_tme_First Click,happ2_perf_tme_Last Click,happ2_perf_tme_Page Submit,happ2_perf_tme_Click Count,happ2_emot_hap,happ2_emot_sat,happ2_emot_enj,happ2_emot_ala,happ2_emot_sca,happ2_emot_fea,happ2_emot_irr,happ2_emot_agg,happ2_emot_ann,happ2_emot_DO,happ2_supp_dif,happ2_supp_con,angr2_desc_tme_First Click,angr2_desc_tme_Last Click,angr2_desc_tme_Page Submit,angr2_desc_tme_Click Count,angr2_perf_tme_First Click,angr2_perf_tme_Last Click,angr2_perf_tme_Page Submit,angr2_perf_tme_Click Count,angr2_emot_hap,angr2_emot_sat,angr2_emot_enj,angr2_emot_ala,angr2_emot_sca,angr2_emot_fea,angr2_emot_irr,angr2_emot_agg,angr2_emot_ann,angr2_emot_DO,angr2_supp_dif,angr2_supp_con,neut2_desc_tme_First Click,neut2_desc_tme_Last Click,neut2_desc_tme_Page Submit,neut2_desc_tme_Click Count,neut2_perf_tme_First Click,neut2_perf_tme_Last Click,neut2_perf_tme_Page Submit,neut2_perf_tme_Click Count,neut2_emot_hap,neut2_emot_sat,neut2_emot_enj,neut2_emot_ala,neut2_emot_sca,neut2_emot_fea,neut2_emot_irr,neut2_emot_agg,neut2_emot_ann,neut2_emot_DO,neut2_supp_dif,neut2_supp_con,indiv_inst_tme_First Click,indiv_inst_tme_Last Click,indiv_inst_tme_Page Submit,indiv_inst_tme_Click Count,indiv_gend_var,indiv_gend_var_6_TEXT,indiv_agee_var,indiv_maia_001,indiv_maia_002,indiv_maia_003,indiv_maia_004,indiv_maia_005,indiv_maia_006,indiv_maia_007,indiv_maia_008,indiv_maia_009,indiv_maia_010,indiv_maia_011,indiv_maia_012,indiv_maia_013,indiv_maia_014,indiv_maia_015,indiv_maia_016,indiv_maia_017,indiv_maia_018,indiv_maia_019,indiv_maia_020,indiv_maia_021,indiv_maia_022,indiv_maia_023,indiv_maia_024,indiv_maia_025,indiv_maia_026,indiv_maia_027,indiv_maia_028,indiv_maia_029,indiv_maia_030,indiv_maia_031,indiv_maia_032,debri_pass_var,exper_init_var,exper_ssid_var,exper_date_var,feedb_awar_var,feedb_blef_var,video_awar_var,heard_awar_var,exper_csnt_vd1,exper_csnt_vd2,exper_csnt_vd3,exper_csnt_vd4,exper_csnt_vd5,exper_csnt_aud,exper_note_var,demand,FL_20_DO,FL_5_DO,FL_6_DO
10/29/2019 16:29,10/29/2019 17:10,0,100,2506,1,10/29/2019 17:10,R_UyduYNp9HkXqwGl,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,8.151,0,11.97,11.97,12.528,1,0,0,7.823,0,0,0,5.007,0,2,2,2,1,1,1,1,1,1,happ1_emot_ala|happ1_emot_fea|happ1_emot_sat|happ1_emot_agg|happ1_emot_ann|happ1_emot_irr|happ1_emot_hap|happ1_emot_enj|happ1_emot_sca,1,5,0,0,7.831,0,0,0,5.005,0,1,1,1,1,1,1,1,1,1,angr1_emot_ann|angr1_emot_hap|angr1_emot_enj|angr1_emot_irr|angr1_emot_ala|angr1_emot_fea|angr1_emot_sat|angr1_emot_agg|angr1_emot_sca,1,5,0,0,10.856,0,0,0,5.109,0,1,1,1,1,1,1,1,1,1,neut1_emot_enj|neut1_emot_hap|neut1_emot_ala|neut1_emot_sca|neut1_emot_irr|neut1_emot_agg|neut1_emot_fea|neut1_emot_sat|neut1_emot_ann,1,5,0,0,8.76,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,happ2_emot_sat|happ2_emot_hap|happ2_emot_enj|happ2_emot_fea|happ2_emot_irr|happ2_emot_agg|happ2_emot_ala|happ2_emot_sca|happ2_emot_ann,1,6,0,0,7.463,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,angr2_emot_fea|angr2_emot_hap|angr2_emot_sca|angr2_emot_sat|angr2_emot_ala|angr2_emot_agg|angr2_emot_ann|angr2_emot_enj|angr2_emot_irr,1,5,5.916,5.916,6.347,1,0,0,5.01,0,1,1,1,1,1,1,1,1,1,neut2_emot_enj|neut2_emot_hap|neut2_emot_sca|neut2_emot_irr|neut2_emot_agg|neut2_emot_sat|neut2_emot_fea|neut2_emot_ala|neut2_emot_ann,1,5,0,0,5.345,0,1,,18,4,4,4,2,1,4,4,5,5,1,4,4,5,5,5,2,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,password,TKA,106,10/29/2019,0,1,0,0,1,1,1,1,1,1,She said the hypothesis had effect ob her. She mostly believed her emotions were not connected to her facial expression.,neg,FL_22,Neutral1|Anger1|Happy1,Happy2|Anger2|Neutral2
10/29/2019 17:11,10/30/2019 8:58,0,100,56829,1,10/30/2019 8:58,R_2VL9hJP14jmBiO3,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,10.18,0,0,0,12.119,0,0,0,12.779,0,0,0,5.008,0,2,1,2,1,1,1,1,1,1,happ1_emot_enj|happ1_emot_irr|happ1_emot_fea|happ1_emot_ann|happ1_emot_hap|happ1_emot_agg|happ1_emot_sca|happ1_emot_ala|happ1_emot_sat,1,7,0,0,12.882,0,0,0,5.108,0,1,1,1,1,1,1,1,1,1,angr1_emot_fea|angr1_emot_enj|angr1_emot_sca|angr1_emot_sat|angr1_emot_ann|angr1_emot_ala|angr1_emot_hap|angr1_emot_agg|angr1_emot_irr,1,7,0,0,10.511,0,0,0,5.01,0,1,1,1,1,1,1,1,1,1,neut1_emot_sca|neut1_emot_enj|neut1_emot_ann|neut1_emot_fea|neut1_emot_irr|neut1_emot_ala|neut1_emot_agg|neut1_emot_hap|neut1_emot_sat,1,7,0,0,13.646,0,0,0,5.01,0,2,1,2,1,1,1,1,1,1,happ2_emot_irr|happ2_emot_agg|happ2_emot_ann|happ2_emot_sca|happ2_emot_sat|happ2_emot_hap|happ2_emot_enj|happ2_emot_ala|happ2_emot_fea,1,7,0,0,7.406,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,angr2_emot_hap|angr2_emot_sca|angr2_emot_fea|angr2_emot_agg|angr2_emot_sat|angr2_emot_ann|angr2_emot_enj|angr2_emot_irr|angr2_emot_ala,1,7,0,0,9.968,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,neut2_emot_sca|neut2_emot_enj|neut2_emot_fea|neut2_emot_agg|neut2_emot_irr|neut2_emot_ann|neut2_emot_sat|neut2_emot_hap|neut2_emot_ala,1,7,0,0,6.077,0,1,,18,2,4,2,3,3,4,5,3,3,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2,3,3,1,1,2,3,4,4,password,TSS,999,10/30/2019,0,-1,0,0,0,0,0,0,0,0,,neg,FL_22,Neutral1|Anger1|Happy1,Happy2|Neutral2|Anger2
10/30/2019 8:58,10/30/2019 9:17,0,100,1116,1,10/30/2019 9:17,R_cwrnEk1Yk1tijoB,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,9.895,0,0,0,12.971,0,0,0,11.845,0,0,0,5.11,0,,,,,,,,,,happ1_emot_ala|happ1_emot_agg|happ1_emot_fea|happ1_emot_sca|happ1_emot_sat|happ1_emot_ann|happ1_emot_hap|happ1_emot_irr|happ1_emot_enj,,,0,0,33.537,0,0,0,5.109,0,,,,1,,,,,1,angr1_emot_ala|angr1_emot_ann|angr1_emot_sca|angr1_emot_irr|angr1_emot_fea|angr1_emot_agg|angr1_emot_enj|angr1_emot_hap|angr1_emot_sat,,,0,0,21.548,0,0,0,5.009,0,,,,,,,,,,neut1_emot_ala|neut1_emot_enj|neut1_emot_ann|neut1_emot_agg|neut1_emot_sca|neut1_emot_irr|neut1_emot_sat|neut1_emot_hap|neut1_emot_fea,,,0,0,7.014,0,0,0,5.008,0,,,,,,,,,,happ2_emot_sca|happ2_emot_agg|happ2_emot_ala|happ2_emot_enj|happ2_emot_fea|happ2_emot_irr|happ2_emot_hap|happ2_emot_ann|happ2_emot_sat,,,0,0,16.316,0,0,0,5.005,0,,,,,,,,,,angr2_emot_hap|angr2_emot_sat|angr2_emot_fea|angr2_emot_sca|angr2_emot_ala|angr2_emot_agg|angr2_emot_irr|angr2_emot_ann|angr2_emot_enj,,,0.411,0.411,28.585,1,0,0,5.005,0,,,,,,,,,,neut2_emot_agg|neut2_emot_ann|neut2_emot_irr|neut2_emot_fea|neut2_emot_sca|neut2_emot_sat|neut2_emot_hap|neut2_emot_enj|neut2_emot_ala,,,0,0,3.814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,password,TSS,999,10/30/2019,0,-1,0,0,0,0,0,0,0,0,,pos,FL_21,Happy1|Anger1|Neutral1,Neutral2|Anger2|Happy2
10/30/2019 9:57,10/30/2019 10:45,0,100,2883,1,10/30/2019 10:45,R_3L6ZIgIIwWKLfM5,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,15.29,0,,,,,0,0,29.338,0,0,0,5.109,0,2,1,2,1,1,1,1,1,1,happ1_emot_irr|happ1_emot_ann|happ1_emot_ala|happ1_emot_sat|happ1_emot_hap|happ1_emot_agg|happ1_emot_fea|happ1_emot_sca|happ1_emot_enj,2,6,0,0,8.452,0,0,0,5.007,0,1,1,1,1,1,1,2,2,1,angr1_emot_sat|angr1_emot_hap|angr1_emot_fea|angr1_emot_ann|angr1_emot_ala|angr1_emot_agg|angr1_emot_sca|angr1_emot_irr|angr1_emot_enj,1,3,0,0,12.155,0,0,0,5.007,0,3,1,1,3,1,1,1,1,1,neut1_emot_sca|neut1_emot_hap|neut1_emot_agg|neut1_emot_ann|neut1_emot_ala|neut1_emot_sat|neut1_emot_enj|neut1_emot_irr|neut1_emot_fea,1,6,0,0,7.632,0,0,0,5.105,0,1,1,1,1,1,1,1,2,2,happ2_emot_ala|happ2_emot_agg|happ2_emot_sat|happ2_emot_sca|happ2_emot_enj|happ2_emot_irr|happ2_emot_hap|happ2_emot_ann|happ2_emot_fea,1,4,0,0,7.831,0,0,0,5.108,0,1,1,1,1,1,1,1,2,2,angr2_emot_sca|angr2_emot_enj|angr2_emot_hap|angr2_emot_ann|angr2_emot_sat|angr2_emot_ala|angr2_emot_agg|angr2_emot_irr|angr2_emot_fea,1,4,0,0,7.795,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,neut2_emot_hap|neut2_emot_ala|neut2_emot_agg|neut2_emot_sca|neut2_emot_sat|neut2_emot_ann|neut2_emot_irr|neut2_emot_enj|neut2_emot_fea,1,4,0,0,3.685,0,1,,19,3,4,4,4,2,4,4,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,4,5,5,5,5,password,CBV,107,10/30/2019,1,-1,1,0,1,1,1,0,0,1,"Participant was very confused during the debriefing. When I said the term galvanic skin response, she acted like she had never heard of it before. I think she just didn't listen to me at all at the beginning of the study. She thought that she was in the positive control group, but she was in the no demand group. She thought that the facial expressions would affect emotion, especially the anger pose. She made some interesting faces during the study and touched her face several times. ",neu,FL_23,Neutral1|Happy1|Anger1,Anger2|Neutral2|Happy2
10/30/2019 11:52,10/30/2019 12:37,0,100,2722,1,10/30/2019 12:37,R_1C17LtMWoiTnTLO,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,8.321,0,0,0,11.809,0,0,0,15.038,0,0,0,5.007,0,2,1,2,1,1,1,1,1,1,happ1_emot_ala|happ1_emot_ann|happ1_emot_enj|happ1_emot_sat|happ1_emot_fea|happ1_emot_irr|happ1_emot_sca|happ1_emot_agg|happ1_emot_hap,1,5,0,0,6.029,0,0,0,5.105,0,1,1,1,1,1,1,1,1,1,angr1_emot_sat|angr1_emot_agg|angr1_emot_irr|angr1_emot_ann|angr1_emot_fea|angr1_emot_sca|angr1_emot_enj|angr1_emot_hap|angr1_emot_ala,1,5,6.999,6.999,7.718,1,0,0,5.108,0,1,1,1,1,1,1,1,1,1,neut1_emot_sat|neut1_emot_enj|neut1_emot_hap|neut1_emot_ala|neut1_emot_irr|neut1_emot_sca|neut1_emot_agg|neut1_emot_fea|neut1_emot_ann,1,6,0,0,6.015,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,happ2_emot_irr|happ2_emot_sat|happ2_emot_ann|happ2_emot_agg|happ2_emot_hap|happ2_emot_fea|happ2_emot_ala|happ2_emot_enj|happ2_emot_sca,1,5,0,0,5.929,0,0,0,5.005,0,3,1,2,1,1,1,1,1,1,angr2_emot_hap|angr2_emot_fea|angr2_emot_ala|angr2_emot_enj|angr2_emot_sca|angr2_emot_ann|angr2_emot_agg|angr2_emot_sat|angr2_emot_irr,1,6,6.149,6.149,6.611,1,0,0,5.105,0,1,1,1,1,1,1,1,1,1,neut2_emot_ala|neut2_emot_enj|neut2_emot_irr|neut2_emot_sca|neut2_emot_agg|neut2_emot_fea|neut2_emot_hap|neut2_emot_ann|neut2_emot_sat,1,5,0,0,5.306,0,2,,18,4,4,5,2,3,2,3,3,2,4,5,4,3,5,4,4,3,3,2,3,4,3,4,4,4,3,2,1,2,4,4,5,password,TSS,108,10/30/2019,4,0,1,0,1,1,1,1,1,1,Participant bought into the negative demand hypo,neg,FL_22,Neutral1|Happy1|Anger1,Neutral2|Happy2|Anger2
10/30/2019 13:02,10/30/2019 13:42,0,100,2399,1,10/30/2019 13:42,R_1iaECkWZFALemQM,,,,,35.9539032,-83.93569946,anonymous,EN,8.055,8.055,8.646,1,8.382,11.014,12.31,5,0,0,8.79,0,0,0,5.108,0,1,1,1,1,1,1,1,1,1,happ1_emot_fea|happ1_emot_ala|happ1_emot_enj|happ1_emot_agg|happ1_emot_irr|happ1_emot_sca|happ1_emot_hap|happ1_emot_ann|happ1_emot_sat,1,4,0,0,13.449,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,angr1_emot_agg|angr1_emot_hap|angr1_emot_enj|angr1_emot_fea|angr1_emot_sat|angr1_emot_sca|angr1_emot_irr|angr1_emot_ala|angr1_emot_ann,1,5,3.482,5.322,6.3,2,0,0,5.106,0,1,1,1,1,1,1,1,1,1,neut1_emot_sca|neut1_emot_hap|neut1_emot_enj|neut1_emot_agg|neut1_emot_ala|neut1_emot_fea|neut1_emot_sat|neut1_emot_irr|neut1_emot_ann,1,4,0,0,6.247,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,happ2_emot_sat|happ2_emot_hap|happ2_emot_enj|happ2_emot_ala|happ2_emot_ann|happ2_emot_agg|happ2_emot_fea|happ2_emot_sca|happ2_emot_irr,1,4,4.763,4.763,10.57,1,0,0,5.106,0,1,2,2,1,1,1,1,1,1,angr2_emot_agg|angr2_emot_ala|angr2_emot_enj|angr2_emot_irr|angr2_emot_sat|angr2_emot_ann|angr2_emot_sca|angr2_emot_hap|angr2_emot_fea,1,5,3.664,3.664,6.927,1,0,0,5.109,0,1,1,1,1,1,1,1,1,1,neut2_emot_ann|neut2_emot_hap|neut2_emot_sca|neut2_emot_irr|neut2_emot_agg|neut2_emot_sat|neut2_emot_enj|neut2_emot_ala|neut2_emot_fea,1,4,0,0,8.526,0,1,,18,2,5,3,5,2,4,4,4,4,4,3,5,3,4,3,2,5,3,4,4,5,5,4,5,5,4,4,2,5,5,5,5,password,klp,109,10/30/2019,4,0,1,0,1,1,1,1,1,1,i did not orally communicate to her what condition she was in. although the condition is revealed within the beginning of the experiment in which she read and was attentive to. afterwards in the debriefing she recalled the condition she was in without me prompting her therefore i doubt my mistake had any impact on her not forming the belief that facial movements have no impact on emotion. ,neg,FL_22,Anger1|Happy1|Neutral1,Anger2|Neutral2|Happy2
10/30/2019 16:04,10/30/2019 16:57,0,100,3169,1,10/30/2019 16:57,R_3EGysRMeE8q4bCW,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,14.754,0,,,,,0,0,25.391,0,0,0,5.106,0,2,2,3,1,1,1,1,1,1,happ1_emot_enj|happ1_emot_ala|happ1_emot_sat|happ1_emot_sca|happ1_emot_agg|happ1_emot_hap|happ1_emot_fea|happ1_emot_irr|happ1_emot_ann,1,4,0,0,7.431,0,0,0,5.007,0,1,1,1,2,1,1,6,4,5,angr1_emot_sca|angr1_emot_hap|angr1_emot_ala|angr1_emot_agg|angr1_emot_sat|angr1_emot_fea|angr1_emot_ann|angr1_emot_enj|angr1_emot_irr,1,5,0,0,13.18,0,0,0,5.109,0,1,1,1,1,1,1,1,1,1,neut1_emot_enj|neut1_emot_ala|neut1_emot_ann|neut1_emot_hap|neut1_emot_irr|neut1_emot_sat|neut1_emot_fea|neut1_emot_agg|neut1_emot_sca,1,5,0,0,8.815,0,0,0,5.005,0,3,2,3,1,1,1,1,1,1,happ2_emot_hap|happ2_emot_agg|happ2_emot_ala|happ2_emot_enj|happ2_emot_ann|happ2_emot_irr|happ2_emot_fea|happ2_emot_sat|happ2_emot_sca,1,4,0,0,8.083,0,0,0,5.006,0,1,1,1,2,1,1,3,4,4,angr2_emot_irr|angr2_emot_sat|angr2_emot_ala|angr2_emot_ann|angr2_emot_fea|angr2_emot_enj|angr2_emot_hap|angr2_emot_agg|angr2_emot_sca,1,5,0,0,7.889,0,0,0,5.006,0,1,1,1,1,1,1,2,2,2,neut2_emot_enj|neut2_emot_irr|neut2_emot_ala|neut2_emot_sat|neut2_emot_agg|neut2_emot_ann|neut2_emot_hap|neut2_emot_sca|neut2_emot_fea,2,5,0,0,5.669,0,1,,18,4,5,4,3,2,3,5,5,4,1,4,4,5,5,5,3,4,2,2,4,4,4,3,4,4,4,3,3,2,4,4,4,password,MAM,110,10/30/2019,0,-1,0,0,1,1,1,1,1,1,Debriefing was pretty short - this participant was not the talkative type. ,neu,FL_23,Neutral1|Happy1|Anger1,Neutral2|Anger2|Happy2
10/30/2019 16:57,10/30/2019 17:42,0,100,2744,1,10/30/2019 17:42,R_pGACpoQYx9dPo2J,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,9.458,0,,,,,0,0,11.281,0,0,0,5.107,0,6,5,6,1,1,1,1,1,1,happ1_emot_sat|happ1_emot_ala|happ1_emot_sca|happ1_emot_irr|happ1_emot_ann|happ1_emot_hap|happ1_emot_enj|happ1_emot_fea|happ1_emot_agg,1,2,0,0,11.367,0,0,0,5.009,0,3,3,3,1,1,1,1,1,1,angr1_emot_ala|angr1_emot_agg|angr1_emot_hap|angr1_emot_fea|angr1_emot_sca|angr1_emot_enj|angr1_emot_ann|angr1_emot_sat|angr1_emot_irr,2,3,0,0,6.751,0,0,0,5.007,0,3,3,3,1,1,1,1,1,1,neut1_emot_irr|neut1_emot_fea|neut1_emot_sat|neut1_emot_agg|neut1_emot_sca|neut1_emot_ala|neut1_emot_hap|neut1_emot_ann|neut1_emot_enj,1,1,0,0,7.354,0,0,0,5.007,0,6,5,5,1,1,1,1,1,1,happ2_emot_ala|happ2_emot_ann|happ2_emot_sat|happ2_emot_enj|happ2_emot_sca|happ2_emot_agg|happ2_emot_hap|happ2_emot_irr|happ2_emot_fea,2,1,0,0,6.193,0,0,0,5.007,0,1,1,1,1,1,1,1,2,2,angr2_emot_ann|angr2_emot_ala|angr2_emot_sca|angr2_emot_hap|angr2_emot_fea|angr2_emot_enj|angr2_emot_irr|angr2_emot_agg|angr2_emot_sat,2,2,0,0,6.187,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut2_emot_hap|neut2_emot_sca|neut2_emot_enj|neut2_emot_fea|neut2_emot_agg|neut2_emot_ann|neut2_emot_sat|neut2_emot_ala|neut2_emot_irr,1,1,0,0,6.689,0,1,,19,4,4,4,4,2,2,2,4,4,4,5,5,3,5,5,2,3,4,4,5,5,5,5,5,5,5,4,3,5,5,5,5,password,MAM,111,10/30/2019,0,0,0,0,1,1,1,1,1,1,"Performed well on the tasks where she had to move her face. The debriefing is a little bit messy, but all of the questions should have gotten answered. Was a very firm believer in the facial feedback hypothesis. ",neu,FL_23,Anger1|Happy1|Neutral1,Anger2|Neutral2|Happy2
10/30/2019 17:55,10/30/2019 18:31,0,100,2161,1,10/30/2019 18:31,R_338bXUmbT9uQhOw,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,9.506,0,9.676,10.252,12.204,2,0,0,18.192,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,happ1_emot_ann|happ1_emot_fea|happ1_emot_sca|happ1_emot_agg|happ1_emot_sat|happ1_emot_hap|happ1_emot_irr|happ1_emot_enj|happ1_emot_ala,1,4,0,0,6.489,0,0,0,5.11,0,1,1,1,1,1,1,3,1,3,angr1_emot_agg|angr1_emot_fea|angr1_emot_hap|angr1_emot_ann|angr1_emot_sat|angr1_emot_ala|angr1_emot_sca|angr1_emot_enj|angr1_emot_irr,2,4,0,0,6.153,0,0,0,5.006,0,1,1,1,1,1,1,1,1,1,neut1_emot_agg|neut1_emot_fea|neut1_emot_ala|neut1_emot_ann|neut1_emot_sca|neut1_emot_irr|neut1_emot_sat|neut1_emot_hap|neut1_emot_enj,1,1,0,0,9.306,0,0,0,5.007,0,1,1,1,1,1,1,1,1,1,happ2_emot_sca|happ2_emot_agg|happ2_emot_irr|happ2_emot_fea|happ2_emot_enj|happ2_emot_ann|happ2_emot_sat|happ2_emot_ala|happ2_emot_hap,1,3,0,0,5.949,0,0,0,5.007,0,1,1,1,1,1,1,2,1,2,angr2_emot_irr|angr2_emot_ala|angr2_emot_agg|angr2_emot_hap|angr2_emot_sat|angr2_emot_fea|angr2_emot_enj|angr2_emot_ann|angr2_emot_sca,2,2,0,0,7.515,0,0,0,5.106,0,1,1,1,1,1,1,1,1,1,neut2_emot_agg|neut2_emot_sca|neut2_emot_ann|neut2_emot_enj|neut2_emot_sat|neut2_emot_fea|neut2_emot_hap|neut2_emot_ala|neut2_emot_irr,1,4,0,0,4.19,0,1,,18,4,5,5,5,3,3,4,3,3,2,4,3,2,3,3,3,2,2,2,1,3,4,3,3,2,2,3,2,2,2,3,3,password,JOB,112,10/30/2019,0,-1,0,0,1,1,0,0,1,1,"Participant was given prompt for negative feedback condition. Pt completed all tasks, and believed that just mimicking emotions does not really have any kind of effect on her in a lab setting. Pt seemed confused when asked the question of which group she was in, even after the clarification of the study. Pt appeared to not know condition she was given. Pt was chewing gum, so that may interfere with the program used for facial feedback testing. Pt was not aware of the recordings, and seemed surprised",neg,FL_22,Happy1|Anger1|Neutral1,Anger2|Neutral2|Happy2
10/30/2019 18:38,10/30/2019 19:47,0,100,4174,1,10/30/2019 19:47,R_ysAzHmHrYzDvGlb,,,,,35.9539032,-83.93569946,anonymous,EN,0,0,19.396,0,0,0,15.517,0,0,0,7.406,0,0,0,5.106,0,5,4,5,1,1,1,1,1,1,happ1_emot_ann|happ1_emot_sat|happ1_emot_hap|happ1_emot_fea|happ1_emot_enj|happ1_emot_irr|happ1_emot_sca|happ1_emot_agg|happ1_emot_ala,1,3,0,0,14.123,0,0,0,5.107,0,1,1,1,1,1,1,4,3,2,angr1_emot_sat|angr1_emot_fea|angr1_emot_enj|angr1_emot_irr|angr1_emot_sca|angr1_emot_hap|angr1_emot_agg|angr1_emot_ala|angr1_emot_ann,1,5,0,0,10.002,0,0,0,5.008,0,2,3,3,1,1,1,1,1,1,neut1_emot_fea|neut1_emot_hap|neut1_emot_ann|neut1_emot_enj|neut1_emot_ala|neut1_emot_agg|neut1_emot_irr|neut1_emot_sat|neut1_emot_sca,2,5,0,0,6.495,0,0,0,5.008,0,6,4,5,1,1,1,1,2,1,happ2_emot_ala|happ2_emot_irr|happ2_emot_enj|happ2_emot_hap|happ2_emot_sca|happ2_emot_agg|happ2_emot_ann|happ2_emot_sat|happ2_emot_fea,1,3,0,0,10.023,0,0,0,5.005,0,1,1,3,1,1,1,4,4,4,angr2_emot_fea|angr2_emot_agg|angr2_emot_ann|angr2_emot_hap|angr2_emot_sca|angr2_emot_ala|angr2_emot_sat|angr2_emot_irr|angr2_emot_enj,3,6,0,0,8.318,0,0,0,5.005,0,1,1,1,1,1,1,3,1,3,neut2_emot_agg|neut2_emot_sat|neut2_emot_sca|neut2_emot_irr|neut2_emot_ala|neut2_emot_ann|neut2_emot_hap|neut2_emot_fea|neut2_emot_enj,3,5,0,0,9.238,0,2,,19,5,5,3,5,4,4,5,5,2,4,3,2,4,4,4,2,4,5,5,5,4,5,1,2,4,4,1,1,1,2,2,3,password,JOB,113,10/30/2019,3,4,0,0,1,1,1,1,1,1,"Pt completed all three trials, and laughed during the happy expression trials. In the debriefing, pt stated ""I like laughed, when I did the happy trial so I felt strongly after that."" Pt was insightful regarding emotional experience, and believed GSR readings would be impacted from the tension response of emotions. ""If I scowl and am angry, then I'd tense up and that would mess with the reading."" Pt did state that this was his first psych study, and experienced test anxiety of selecting the wrong answer. ""It asked me questions and I felt like I could be wrong, so I felt like I should have mixed it up""",pos,FL_21,Anger1|Neutral1|Happy1,Anger2|Happy2|Neutral2
